,钢号,试验单位,缺口形状,试样尺寸,取样方向,试验方法,炉号,热处理号,温度,样品数,伸长率5,序号,试验单位-化学成分,铈,镧,钙,钴,铝(不可溶),铝(可溶),铌,钛,硼,铜,钨,钒,钼,镍,铬,硫,磷,锰,硅,碳,锶,硒,钠,汞,镉,银,砷,铋,锌,锑,锡,铅,铁,稀土,氮气,氧气,氢气,氮,氧,氢,镁,热处理工艺,夹杂物,晶粒度,最大晶粒度,渗氮,渗碳,试验单位-金相组织,金相组织,马氏体转变开
2272,Sn-3,上海材料研究所,光滑,Φ10,纵向,GB228-87,5168873,1.0,25.0,2.0,50.0,1.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.03,0.0,0.03,99.58,0.3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:砂型铸锭;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2273,Sn-3,上海材料研究所,光滑,Φ10,纵向,GB228-87,516887322,1.0,25.0,2.0,45.0,2.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.03,0.0,0.03,99.58,0.3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:砂型铸锭;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2274,Sn-3,上海材料研究所,光滑,Φ10,纵向,GB228-87,516887333,1.0,25.0,2.0,40.0,3.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.03,0.0,0.03,99.58,0.3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:砂型铸锭;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2275,Sn-3,上海材料研究所,光滑,Φ10,纵向,GB228-87,516887344,1.0,25.0,2.0,45.0,4.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.03,0.0,0.03,99.58,0.3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:砂型铸锭;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2276,T2,上海材料研究所,光滑,Φ10,纵向,GB228-87,1001,1.0,25.0,5.0,18.8,1.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0003,0.0,0.0004,0.0005,0.0004,0.0011,0.0,0.0,0.0,0.0,0.0,7e-06,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,,,,,,,,
2277,T8,上海材料研究所,光滑,Φ16,纵向,GB228-87,9021,2.0,25.0,3.0,30.0,1.0,上海材料研究所,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.05,0.06,0.013,0.007,0.23,0.22,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:740℃ 1h 炉冷,,,,,,,,
2278,W-1,_,光滑,Φ5*25 mm,_,,063095,1.0,25.0,1.0,38.0,1.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,0.015,0.015,1.5,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1100℃ * 20h固溶;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
2279,W-1,_,光滑,Φ5*25 mm,_,,063095,1.0,950.0,1.0,52.0,2.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,0.015,0.015,1.5,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:1100℃ * 20h固溶;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,奥氏体,0
2280,X20CrMoV121(F12),西德MNSM公司,光滑,Φ10,纵向,DIN17175-79,F12-2,1.0,25.0,0.0,20.0,1.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.85,0.73,11.0,0.01,0.023,0.6,0.46,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730-780℃,60';淬火:NaN;正火:1020-1070℃,6'保温;退火:NaN",,,,,,,,
2281,X20CrMoV121(F12),上海锅炉厂,光滑,Φ10,纵向,GB228-76,F12-1,1.0,25.0,3.0,22.7,2.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.905,0.3,11.4,0.005,0.02,0.62,0.465,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730-780℃,60';淬火:NaN;正火:1020-1070℃,6'保温;退火:NaN",NaN,0,0,NaN,NaN,上海锅炉厂,贝氏体+索氏体,0
2282,X20CrMoV121(F12),上海锅炉厂,光滑,Φ10,纵向,GB228-76,F12-1,1.0,560.0,2.0,22.5,3.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.905,0.3,11.4,0.005,0.02,0.62,0.465,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730-780℃,60';淬火:NaN;正火:1020-1070℃,6'保温;退火:NaN",NaN,0,0,NaN,NaN,上海锅炉厂,贝氏体+索氏体,0
2283,X20CrMoV121(F12),上海锅炉厂,光滑,Φ10,纵向,GB228-76,F12-1,1.0,500.0,2.0,14.5,4.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.905,0.3,11.4,0.005,0.02,0.62,0.465,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730-780℃,60';淬火:NaN;正火:1020-1070℃,6'保温;退火:NaN",NaN,0,0,NaN,NaN,上海锅炉厂,贝氏体+索氏体,0
2284,X20CrMoV121(F12),上海锅炉厂,光滑,Φ10,纵向,GB228-76,F12-1,1.0,450.0,2.0,14.0,5.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.905,0.3,11.4,0.005,0.02,0.62,0.465,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730-780℃,60';淬火:NaN;正火:1020-1070℃,6'保温;退火:NaN",NaN,0,0,NaN,NaN,上海锅炉厂,贝氏体+索氏体,0
2285,X20CrMoV121(F12),上海锅炉厂,光滑,Φ10,纵向,GB228-76,F12-1,1.0,400.0,2.0,18.5,6.0,上海锅炉厂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.905,0.3,11.4,0.005,0.02,0.62,0.465,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:NaN;渗氮:NaN;渗碳:NaN;回火:730-780℃,60';淬火:NaN;正火:1020-1070℃,6'保温;退火:NaN",NaN,0,0,NaN,NaN,上海锅炉厂,贝氏体+索氏体,0
2286,YF35MnVS,_,_,_,_,,120193,1.0,25.0,2.0,20.0,1.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.046,0.017,1.36,0.57,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:热轧;渗氮:NaN;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN,NaN,0,0,NaN,NaN,NaN,珠光体+铁素体,0
2287,YF35MnVS,_,_,_,_,,120193,2.0,25.0,0.0,18.4,2.0,_,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.046,0.017,1.36,0.57,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"热处理4:NaN;热处理3:NaN;热处理2:NaN;热处理1:软氮化 (540℃,4h 油冷 淬火);渗氮:软氮化 0.21mm;渗碳:NaN;回火:NaN;淬火:NaN;正火:NaN;退火:NaN",,,,,,,,
